id_llar,pes_llar,membres_llar,tipus_llar,unitats_consum,renda_total,renda_pobresa,risc_pobresa,carencia_material,regim_tinenca,temperatura_adequada,despeses_habitatge,quota_hipotecaria,retards_hipoteca_lloguer,retards_factures,bo_social,afrontar_imprevistos,arribar_final_mes,any_construccio,millores_energetiques,rao_no_millora,no_temperatura_adequada,te_retards,vulnerabilitat_basica
18134,6,2,10.0,1.5,24172.6,24172.6,No,No,Propietat amb hipoteca,Sí,697.81,470.0,No,No,No,No,Amb certa dificultat,4.0,4.0,2.0,0.0,0,0
18135,6,3,9.0,2.0,33928.9,33928.9,No,No,Propietat sense hipoteca,Sí,379.27,,,Sí,No,Sí,Amb certa dificultat,4.0,4.0,2.0,0.0,1,1
18136,3,4,12.0,2.5,45517.0,45517.0,No,No,Propietat amb hipoteca,Sí,845.56,800.0,No,No,No,Sí,Amb certa dificultat,7.0,5.0,,0.0,0,0
18138,4,2,8.0,1.5,33096.8,33096.8,No,No,Propietat sense hipoteca,Sí,334.27,,,No,No,Sí,Amb certa facilitat,4.0,4.0,2.0,0.0,0,0
18139,6,1,2.0,1.0,31526.3,31526.3,No,No,Lloguer inferior al mercat,Sí,794.02,,No,No,No,Sí,Amb certa facilitat,4.0,4.0,,0.0,0,0
18140,6,3,11.0,2.0,65563.3,65563.3,No,No,Propietat amb hipoteca,Sí,407.47,624.0,No,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
18141,6,2,8.0,1.5,54925.1,54925.1,No,No,Propietat sense hipoteca,Sí,97.68,,,No,No,Sí,Amb molta facilitat,1.0,5.0,,0.0,0,0
18142,4,2,7.0,1.5,73187.37,73187.37,No,No,Propietat sense hipoteca,Sí,226.51,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
18143,5,4,9.0,2.5,29314.3,29314.3,Sí,No,Propietat sense hipoteca,Sí,216.97,,,No,Sí,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,1
18144,6,4,12.0,2.5,35147.1,35147.1,No,No,Propietat sense hipoteca,Sí,313.1,,,No,No,No,Amb certa dificultat,4.0,4.0,2.0,0.0,0,0
18145,5,2,10.0,1.5,26506.9,26506.9,No,No,Lloguer a preu de mercat,Sí,902.34,,No,No,No,No,Amb certa dificultat,,5.0,,0.0,0,0
18146,5,3,10.0,1.6,28894.4,28894.4,No,No,Propietat amb hipoteca,Sí,1154.49,883.0,No,Sí,No,No,Amb molta dificultat,5.0,4.0,5.0,0.0,1,1
18147,5,2,8.0,1.5,54042.3,54042.3,No,No,Lloguer a preu de mercat,Sí,959.46,,No,No,No,Sí,Amb certa facilitat,6.0,4.0,,0.0,0,0
18148,6,1,6.0,1.0,22573.4,22573.4,No,No,Propietat sense hipoteca,Sí,292.43,,,No,No,Sí,Amb facilitat,5.0,5.0,,0.0,0,0
18149,6,3,11.0,2.0,78491.1,78491.1,No,No,Propietat sense hipoteca,Sí,258.77,,,No,No,Sí,Amb facilitat,7.0,5.0,,0.0,0,0
18150,3,2,8.0,1.5,44311.9,44311.9,No,No,Propietat amb hipoteca,Sí,709.0,700.0,No,No,No,Sí,Amb certa facilitat,6.0,5.0,,0.0,0,0
18151,6,4,12.0,2.3,55809.0,55809.0,No,No,Propietat amb hipoteca,Sí,526.35,600.0,No,No,No,Sí,Amb facilitat,5.0,5.0,,0.0,0,0
18152,5,4,12.0,2.1,49188.2,49188.2,No,No,Propietat amb hipoteca,Sí,523.77,1300.0,No,No,No,Sí,Amb facilitat,5.0,2.0,,0.0,0,0
18154,5,4,12.0,2.1,51628.2,51628.2,No,No,Propietat amb hipoteca,Sí,416.29,413.0,No,No,No,No,Amb certa facilitat,4.0,4.0,2.0,0.0,0,0
18156,4,4,12.0,2.1,36858.5,36858.5,No,No,Propietat amb hipoteca,Sí,919.7,850.0,No,No,No,No,Amb dificultat,7.0,4.0,2.0,0.0,0,0
18158,5,4,12.0,2.5,65751.1,65751.1,No,No,Propietat sense hipoteca,Sí,430.46,,,No,No,Sí,Amb certa facilitat,4.0,1.0,,0.0,0,0
18159,5,1,6.0,1.0,19567.3,19567.3,No,No,Propietat sense hipoteca,Sí,182.93,,,No,No,No,Amb certa dificultat,5.0,1.0,,0.0,0,0
18160,6,2,8.0,1.5,84330.0,84330.0,No,No,Lloguer a preu de mercat,No,1086.34,,No,No,No,Sí,Amb certa facilitat,4.0,4.0,,1.0,0,1
18161,4,1,5.0,1.0,23664.4,23664.4,No,No,Propietat amb hipoteca,No,361.27,700.0,No,No,No,No,Amb dificultat,4.0,5.0,,1.0,0,1
18162,6,4,9.0,2.5,146854.3,146854.3,No,No,Propietat sense hipoteca,Sí,516.79,,,No,No,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,0
18163,6,3,11.0,2.0,108826.0,108826.0,No,No,Propietat sense hipoteca,Sí,371.02,,,No,No,Sí,Amb molta facilitat,4.0,5.0,,0.0,0,0
18164,5,3,9.0,2.0,95760.61,95760.61,No,No,Propietat sense hipoteca,Sí,302.36,,,No,No,Sí,Amb facilitat,5.0,1.0,,0.0,0,0
18165,6,3,11.0,1.8,132429.4,132429.4,No,Sí,Propietat amb hipoteca,No,1152.63,1300.0,No,No,No,No,Amb certa dificultat,8.0,,,1.0,0,1
18166,5,2,8.0,1.5,47614.5,47614.5,No,No,Propietat sense hipoteca,Sí,532.39,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
18167,4,1,6.0,1.0,10817.2,10817.2,Sí,No,Propietat sense hipoteca,Sí,208.58,,,No,Sí,No,Amb molta dificultat,4.0,1.0,,0.0,0,1
18168,6,1,5.0,1.0,24088.9,24088.9,No,No,Lloguer a preu de mercat,Sí,601.35,,No,No,No,Sí,Amb certa dificultat,5.0,4.0,,0.0,0,0
18169,6,4,12.0,2.1,41804.6,41804.6,No,No,Cessió gratuïta,Sí,327.52,,,No,No,Sí,Amb facilitat,5.0,1.0,,0.0,0,0
18170,6,2,10.0,1.5,15739.5,15739.5,Sí,Sí,Lloguer inferior al mercat,No,690.43,,Sí,Sí,Sí,No,Amb molta dificultat,5.0,4.0,,1.0,1,1
18171,6,1,6.0,1.0,41617.23,41617.23,No,No,Propietat sense hipoteca,Sí,255.52,,,No,No,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,0
18172,6,2,8.0,1.5,34813.6,34813.6,No,No,Propietat sense hipoteca,Sí,327.12,,,No,No,Sí,Amb certa facilitat,4.0,5.0,,0.0,0,0
18173,5,4,12.0,2.3,49750.7,49750.7,No,No,Propietat amb hipoteca,No,727.29,890.0,No,No,No,No,Amb dificultat,4.0,4.0,2.0,1.0,0,1
18174,6,3,11.0,2.0,21804.8,21804.8,Sí,Sí,Propietat sense hipoteca,No,413.1,,,Sí,No,No,Amb molta dificultat,3.0,4.0,2.0,1.0,1,1
18176,4,2,8.0,1.5,43914.1,43914.1,No,No,Propietat sense hipoteca,Sí,254.4,,,No,No,Sí,Amb certa dificultat,3.0,4.0,2.0,0.0,0,0
18177,5,2,8.0,1.5,55393.5,55393.5,No,No,Lloguer a preu de mercat,Sí,1053.64,,No,No,No,No,Amb dificultat,5.0,5.0,,0.0,0,0
18180,4,3,11.0,2.0,33386.9,33386.9,No,No,Propietat amb hipoteca,Sí,654.4,570.0,No,No,No,Sí,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
18181,5,3,11.0,1.8,44563.2,44563.2,No,No,Propietat sense hipoteca,Sí,544.87,,,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
18183,4,4,12.0,2.3,43466.6,43466.6,No,No,Propietat sense hipoteca,Sí,433.93,,,No,No,Sí,Amb certa facilitat,5.0,4.0,2.0,0.0,0,0
18184,4,1,5.0,1.0,48424.8,48424.8,No,No,Propietat amb hipoteca,Sí,429.64,305.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
18185,6,3,11.0,1.8,59424.1,59424.1,No,No,Lloguer a preu de mercat,Sí,1346.02,,No,No,No,Sí,Amb certa facilitat,4.0,4.0,,0.0,0,0
18186,6,1,6.0,1.0,36526.2,36526.2,No,No,Propietat amb hipoteca,Sí,465.05,525.0,No,No,No,Sí,Amb facilitat,5.0,5.0,,0.0,0,0
18187,5,2,7.0,1.5,30900.5,30900.5,No,No,Propietat sense hipoteca,Sí,440.39,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
18188,5,3,11.0,1.8,69248.1,69248.1,No,No,Lloguer a preu de mercat,Sí,1382.03,,No,No,No,Sí,Amb molta facilitat,1.0,4.0,,0.0,0,0
18189,6,1,6.0,1.0,8900.5,8900.5,Sí,No,Propietat sense hipoteca,Sí,202.94,,,No,Sí,No,Amb certa dificultat,1.0,1.0,,0.0,0,1
18191,5,1,3.0,1.0,12553.4,12553.4,No,No,Propietat sense hipoteca,Sí,176.36,,,No,No,Sí,Amb molta facilitat,2.0,5.0,,0.0,0,0
18192,4,1,6.0,1.0,30237.2,30237.2,No,No,Propietat sense hipoteca,Sí,323.95,,,No,No,Sí,Amb molta facilitat,4.0,1.0,,0.0,0,0
18193,5,3,11.0,1.8,74691.8,74691.8,No,No,Lloguer inferior al mercat,Sí,,,No,No,No,Sí,Amb certa facilitat,,2.0,,0.0,0,0
18194,5,2,8.0,1.5,68963.3,68963.3,No,No,Lloguer inferior al mercat,Sí,466.58,,No,No,No,Sí,Amb certa facilitat,1.0,5.0,,0.0,0,0
18195,5,2,7.0,1.5,25230.9,25230.9,No,No,Propietat sense hipoteca,No,330.31,,,No,No,No,Amb certa dificultat,3.0,4.0,2.0,1.0,0,1
18196,6,3,9.0,2.0,89049.3,89049.3,No,No,Lloguer a preu de mercat,Sí,2013.52,,No,No,No,Sí,Amb certa facilitat,,5.0,,0.0,0,0
18197,5,1,5.0,1.0,29294.2,29294.2,No,No,Lloguer a preu de mercat,Sí,948.64,,No,No,No,Sí,Amb dificultat,,,,0.0,0,0
18198,6,2,8.0,1.5,42530.3,42530.3,No,No,Lloguer a preu de mercat,Sí,794.38,,No,No,No,Sí,Amb certa facilitat,1.0,4.0,,0.0,0,0
18199,6,1,5.0,1.0,22447.5,22447.5,No,No,Lloguer a preu de mercat,Sí,855.36,,No,No,No,No,Amb certa dificultat,1.0,4.0,,0.0,0,0
18200,6,3,11.0,1.8,18271.9,18271.9,Sí,No,Lloguer a preu de mercat,Sí,1240.64,,No,Sí,No,No,Amb molta dificultat,6.0,5.0,,0.0,1,1
18201,5,1,6.0,1.0,25045.77,25045.77,No,No,Propietat sense hipoteca,Sí,219.76,,,No,No,Sí,Amb facilitat,8.0,,,0.0,0,0
18202,5,2,10.0,1.3,11960.1,11960.1,Sí,No,Lloguer a preu de mercat,Sí,398.64,,Sí,Sí,No,Sí,Amb certa dificultat,1.0,4.0,,0.0,1,1
18203,5,1,6.0,1.0,36463.5,36463.5,No,No,Propietat sense hipoteca,Sí,303.52,,,No,No,Sí,Amb facilitat,2.0,1.0,,0.0,0,0
18204,6,2,8.0,1.5,58043.0,58043.0,No,No,Lloguer a preu de mercat,Sí,1406.02,,No,No,No,Sí,Amb molta facilitat,2.0,5.0,,0.0,0,0
18206,4,1,5.0,1.0,37229.1,37229.1,No,No,Lloguer a preu de mercat,No,1169.52,,No,No,No,No,Amb certa facilitat,1.0,1.0,,1.0,0,1
18207,5,1,2.0,1.0,25506.25,25506.25,No,No,Lloguer a preu de mercat,Sí,730.0,,Sí,Sí,No,No,Amb molta dificultat,4.0,4.0,,0.0,1,1
18210,5,1,2.0,1.0,24242.5,24242.5,No,No,Propietat sense hipoteca,Sí,249.06,,,No,No,Sí,Amb facilitat,3.0,1.0,,0.0,0,0
18211,5,1,5.0,1.0,30841.5,30841.5,No,No,Propietat sense hipoteca,Sí,253.56,,,No,No,Sí,Amb certa facilitat,3.0,4.0,5.0,0.0,0,0
18212,3,2,7.0,1.5,53670.57,53670.57,No,No,Propietat sense hipoteca,Sí,302.03,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
18214,5,5,13.0,2.8,85073.0,85073.0,No,No,Propietat sense hipoteca,Sí,335.31,,,No,Sí,Sí,Amb molta facilitat,3.0,5.0,,0.0,0,0
18216,6,2,8.0,1.5,75691.0,75691.0,No,No,Propietat amb hipoteca,Sí,868.95,960.0,No,No,No,Sí,Amb molta facilitat,3.0,1.0,,0.0,0,0
18217,6,3,11.0,1.8,48491.1,48491.1,No,No,Propietat amb hipoteca,Sí,571.68,990.0,No,No,No,Sí,Amb certa facilitat,3.0,4.0,2.0,0.0,0,0
18218,6,1,3.0,1.0,12006.3,12006.3,Sí,No,Propietat sense hipoteca,Sí,343.02,,,No,No,Sí,Amb certa facilitat,3.0,99.0,,0.0,0,1
18219,6,2,8.0,1.5,55091.03,55091.03,No,Sí,Propietat sense hipoteca,No,179.35,,,No,No,No,Amb certa facilitat,5.0,5.0,,1.0,0,1
18220,6,4,12.0,2.3,99631.9,99631.9,No,No,Propietat sense hipoteca,Sí,461.89,,,No,No,Sí,Amb facilitat,7.0,5.0,,0.0,0,0
18221,5,4,9.0,2.5,79100.2,79100.2,No,No,Lloguer inferior al mercat,Sí,1496.02,,Sí,No,No,Sí,Amb certa facilitat,4.0,4.0,,0.0,1,1
18222,6,3,9.0,2.0,102566.3,102566.3,No,No,Propietat amb hipoteca,Sí,419.83,537.0,No,No,No,Sí,Amb certa dificultat,6.0,4.0,2.0,0.0,0,0
18223,6,2,8.0,1.5,51331.9,51331.9,No,No,Cessió gratuïta,Sí,252.89,,,No,No,Sí,Amb molta facilitat,3.0,2.0,,0.0,0,0
18224,3,3,11.0,1.8,35942.6,35942.6,No,No,Lloguer a preu de mercat,Sí,806.94,,No,Sí,No,Sí,Amb certa facilitat,,5.0,,0.0,1,1
18225,5,2,7.0,1.5,39211.3,39211.3,No,No,Propietat sense hipoteca,Sí,267.68,,,No,No,Sí,Amb dificultat,2.0,4.0,2.0,0.0,0,0
18226,3,2,7.0,1.5,14910.4,14910.4,Sí,No,Propietat sense hipoteca,Sí,219.47,,,No,Sí,Sí,Amb certa dificultat,1.0,5.0,,0.0,0,1
18227,5,2,7.0,1.5,83863.47,83863.47,No,No,Propietat amb hipoteca,Sí,627.57,400.0,No,No,No,Sí,Amb facilitat,5.0,4.0,5.0,0.0,0,0
18228,5,1,6.0,1.0,12273.4,12273.4,No,No,Cessió gratuïta,No,163.81,,,No,Sí,No,Amb certa facilitat,1.0,4.0,,1.0,0,1
18229,5,4,9.0,2.5,82817.17,82817.17,No,No,Propietat sense hipoteca,No,218.16,,,No,No,Sí,Amb certa facilitat,2.0,5.0,,1.0,0,1
18230,4,2,7.0,1.5,48815.0,48815.0,No,No,Propietat sense hipoteca,Sí,64.35,,,No,No,Sí,Amb facilitat,1.0,1.0,,0.0,0,0
18231,6,2,7.0,1.5,48142.0,48142.0,No,No,Propietat sense hipoteca,Sí,323.95,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
18232,6,2,7.0,1.5,35250.0,35250.0,No,No,Propietat sense hipoteca,Sí,301.6,,,No,No,Sí,Amb certa facilitat,1.0,5.0,,0.0,0,0
18234,3,1,2.0,1.0,15546.72,15546.72,No,Sí,Lloguer a preu de mercat,No,810.05,,No,Sí,No,No,Amb molta dificultat,,4.0,,1.0,1,1
18235,5,2,7.0,1.5,15767.9,15767.9,Sí,No,Propietat sense hipoteca,Sí,361.64,,,No,No,No,Amb certa dificultat,1.0,3.0,,0.0,0,1
18236,6,2,8.0,1.5,14849.2,14849.2,Sí,Sí,Lloguer a preu de mercat,No,795.66,,No,Sí,No,No,Amb molta dificultat,3.0,4.0,,1.0,1,1
18237,5,2,8.0,1.5,106651.3,106651.3,No,No,Propietat sense hipoteca,Sí,370.1,,,No,No,Sí,Amb facilitat,1.0,4.0,2.0,0.0,0,0
18238,4,2,8.0,1.5,80367.9,80367.9,No,No,Propietat amb hipoteca,Sí,502.81,788.0,No,No,No,Sí,Amb certa facilitat,8.0,,,0.0,0,0
18239,4,3,11.0,1.8,84874.3,84874.3,No,No,Propietat amb hipoteca,Sí,757.39,1200.0,No,No,No,Sí,Amb molta facilitat,3.0,1.0,,0.0,0,0
18240,5,2,7.0,1.5,60763.2,60763.2,No,No,Propietat sense hipoteca,Sí,544.47,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
18241,5,2,7.0,1.5,53247.1,53247.1,No,No,Lloguer a preu de mercat,Sí,1254.64,,No,No,No,Sí,Amb facilitat,3.0,1.0,,0.0,0,0
18242,5,1,4.0,1.0,30059.0,30059.0,No,No,Lloguer a preu de mercat,Sí,1357.44,,No,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
18243,6,4,12.0,2.5,59523.0,59523.0,No,No,Propietat sense hipoteca,Sí,462.68,,,No,No,No,Amb molta dificultat,3.0,5.0,,0.0,0,0
18244,6,6,14.0,2.9,57781.71,57781.71,No,No,Propietat sense hipoteca,Sí,514.35,,,No,No,Sí,Amb certa facilitat,3.0,4.0,2.0,0.0,0,0
18245,6,1,2.0,1.0,48532.0,48532.0,No,No,Lloguer a preu de mercat,No,830.05,,No,No,No,Sí,Amb certa facilitat,4.0,4.0,,1.0,0,1
18246,6,1,2.0,1.0,33628.7,33628.7,No,No,Propietat amb hipoteca,Sí,491.52,450.0,No,No,No,No,Amb certa dificultat,,5.0,,0.0,0,0
18248,6,2,7.0,1.5,46481.7,46481.7,No,Sí,Propietat amb hipoteca,No,765.3,800.0,No,No,No,No,Amb dificultat,3.0,4.0,2.0,1.0,0,1
18249,4,4,9.0,2.5,76757.46,76757.46,No,No,Lloguer a preu de mercat,No,,,No,No,No,No,Amb dificultat,3.0,4.0,,1.0,0,1
18250,3,2,7.0,1.5,64884.9,64884.9,No,No,Propietat sense hipoteca,Sí,360.22,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
18251,5,2,7.0,1.5,58022.3,58022.3,No,No,Propietat sense hipoteca,Sí,356.35,,,No,No,Sí,Amb facilitat,1.0,1.0,,0.0,0,0
18252,5,2,8.0,1.5,26609.8,26609.8,No,No,Lloguer a preu de mercat,Sí,679.85,,No,No,No,No,Amb certa dificultat,1.0,4.0,,0.0,0,0
18253,3,1,2.0,1.0,15278.3,15278.3,No,No,Cessió gratuïta,Sí,49.02,,,No,No,No,Amb dificultat,2.0,4.0,,0.0,0,0
18254,3,3,9.0,2.0,66299.1,66299.1,No,No,Propietat amb hipoteca,No,1061.0,950.0,No,No,No,No,Amb dificultat,2.0,1.0,,1.0,0,1
18255,6,2,8.0,1.5,38463.8,38463.8,No,No,Propietat amb hipoteca,Sí,543.54,150.0,No,No,No,Sí,Amb molta facilitat,2.0,1.0,,0.0,0,0
18256,5,3,9.0,2.0,39237.7,39237.7,No,No,Lloguer inferior al mercat,Sí,1651.35,,No,No,No,No,Amb certa facilitat,3.0,1.0,,0.0,0,0
18257,5,2,10.0,1.5,24254.5,24254.5,No,No,Cessió gratuïta,Sí,63.64,,,No,No,No,Amb certa dificultat,,5.0,,0.0,0,0
18258,5,2,7.0,1.5,26049.42,26049.42,No,No,Lloguer inferior al mercat,Sí,742.03,,No,No,No,Sí,Amb certa facilitat,3.0,4.0,,0.0,0,0
18259,6,1,5.0,1.0,33599.4,33599.4,No,No,Propietat sense hipoteca,Sí,435.64,,,No,No,Sí,Amb certa facilitat,5.0,4.0,5.0,0.0,0,0
18260,5,1,2.0,1.0,19279.8,19279.8,No,No,Cessió gratuïta,Sí,114.66,,,,No,Sí,Amb certa facilitat,2.0,5.0,,0.0,0,0
18261,6,1,5.0,1.0,41008.07,41008.07,No,No,Propietat amb hipoteca,Sí,503.36,,No,No,Sí,Sí,Amb certa facilitat,,99.0,,0.0,0,0
18262,5,1,5.0,1.0,70433.77,70433.77,No,No,Propietat sense hipoteca,Sí,262.16,,,No,No,Sí,Amb molta facilitat,2.0,1.0,,0.0,0,0
18263,5,1,2.0,1.0,26370.0,26370.0,No,No,Propietat amb hipoteca,Sí,429.7,330.0,No,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
18264,5,1,2.0,1.0,28480.6,28480.6,No,No,Propietat sense hipoteca,Sí,326.14,,,No,No,Sí,Amb facilitat,1.0,5.0,,0.0,0,0
18265,6,3,11.0,1.8,120766.7,120766.7,No,No,Propietat amb hipoteca,No,731.14,500.0,No,No,No,Sí,Amb certa dificultat,3.0,1.0,,1.0,0,1
18266,5,5,14.0,2.8,20754.2,20754.2,Sí,No,Lloguer a preu de mercat,Sí,1719.59,,No,No,No,Sí,Amb certa dificultat,4.0,1.0,,0.0,0,1
18267,5,1,5.0,1.0,35087.2,35087.2,No,No,Propietat sense hipoteca,Sí,380.72,,,No,No,Sí,Amb certa facilitat,3.0,1.0,,0.0,0,0
18268,5,1,5.0,1.0,47675.5,47675.5,No,No,Lloguer a preu de mercat,Sí,937.03,,No,No,No,Sí,Amb certa dificultat,1.0,4.0,,0.0,0,0
18269,5,2,7.0,1.5,68672.0,68672.0,No,No,Propietat sense hipoteca,Sí,237.93,,,No,No,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
18270,4,3,9.0,2.0,52780.9,52780.9,No,No,Lloguer inferior al mercat,Sí,231.02,,No,No,No,Sí,Amb facilitat,3.0,4.0,,0.0,0,0
18271,6,2,7.0,1.5,124301.2,124301.2,No,No,Propietat sense hipoteca,Sí,209.47,,,No,No,Sí,Amb facilitat,4.0,5.0,,0.0,0,0
18272,6,3,9.0,2.0,44643.05,44643.05,No,No,Lloguer a preu de mercat,Sí,850.33,,Sí,Sí,No,No,Amb dificultat,1.0,4.0,,0.0,1,1
18273,6,1,5.0,1.0,45548.9,45548.9,No,No,Propietat sense hipoteca,Sí,366.14,,,No,No,Sí,Amb facilitat,2.0,4.0,5.0,0.0,0,0
18274,3,2,10.0,1.3,40109.2,40109.2,No,No,Lloguer a preu de mercat,Sí,1292.03,,No,No,No,Sí,Amb certa dificultat,1.0,1.0,,0.0,0,0
18276,5,3,11.0,1.8,108945.7,108945.7,No,No,Propietat amb hipoteca,Sí,433.37,450.0,No,No,No,Sí,Amb molta facilitat,4.0,4.0,5.0,0.0,0,0
18278,5,1,2.0,1.0,52887.8,52887.8,No,No,Propietat sense hipoteca,Sí,214.97,,,No,No,Sí,Amb certa facilitat,3.0,5.0,,0.0,0,0
18279,5,2,10.0,1.5,4721.9,4721.9,Sí,Sí,Lloguer inferior al mercat,No,502.22,,Sí,No,No,No,Amb molta dificultat,5.0,4.0,,1.0,1,1
18280,6,2,7.0,1.5,70996.8,70996.8,No,No,Propietat sense hipoteca,Sí,360.39,,,No,No,Sí,Amb facilitat,3.0,5.0,,0.0,0,0
18281,6,1,6.0,1.0,12242.3,12242.3,No,No,Propietat sense hipoteca,Sí,287.89,,,No,No,No,Amb certa dificultat,4.0,5.0,,0.0,0,0
18282,5,2,10.0,1.5,56431.03,56431.03,No,No,Propietat sense hipoteca,Sí,269.02,,,No,No,Sí,Amb certa dificultat,3.0,4.0,2.0,0.0,0,0
18284,4,3,9.0,2.0,37233.47,37233.47,No,No,Propietat sense hipoteca,Sí,337.66,,,No,No,No,Amb certa dificultat,,4.0,2.0,0.0,0,0
18285,6,3,9.0,2.0,52230.0,52230.0,No,No,Propietat amb hipoteca,Sí,534.64,450.0,Sí,No,No,No,Amb dificultat,2.0,4.0,2.0,0.0,1,1
18286,6,1,2.0,1.0,30792.8,30792.8,No,No,Propietat sense hipoteca,Sí,314.81,,,No,No,Sí,Amb certa dificultat,2.0,99.0,,0.0,0,0
18288,5,2,7.0,1.5,36397.6,36397.6,No,No,Propietat sense hipoteca,Sí,331.35,,,No,No,Sí,Amb facilitat,2.0,1.0,,0.0,0,0
18289,6,4,12.0,2.3,70034.38,70034.38,No,No,Propietat amb hipoteca,Sí,1144.19,1500.0,No,No,No,Sí,Amb certa facilitat,2.0,2.0,,0.0,0,0
18290,5,3,11.0,1.8,67077.6,67077.6,No,No,Propietat sense hipoteca,Sí,493.85,,,No,No,Sí,Amb facilitat,2.0,5.0,,0.0,0,0
18291,4,1,6.0,1.0,39151.5,39151.5,No,No,Lloguer a preu de mercat,Sí,2754.92,,No,No,No,Sí,Amb certa facilitat,2.0,5.0,,0.0,0,0
18294,5,2,10.0,1.3,45345.8,45345.8,No,No,Propietat amb hipoteca,No,888.39,966.0,No,No,No,Sí,Amb certa dificultat,3.0,4.0,,1.0,0,1
18295,5,3,11.0,1.8,43708.9,43708.9,No,Sí,Propietat amb hipoteca,No,789.02,1280.0,No,No,No,No,Amb molta dificultat,6.0,4.0,2.0,1.0,0,1
18296,5,3,9.0,2.0,35342.77,35342.77,No,No,Propietat sense hipoteca,Sí,353.27,,,No,No,No,Amb molta dificultat,3.0,4.0,2.0,0.0,0,0
18297,6,4,12.0,2.5,39390.52,39390.52,No,No,Propietat sense hipoteca,Sí,232.81,,,No,No,Sí,Amb certa facilitat,2.0,5.0,,0.0,0,0
18298,5,2,7.0,1.5,32473.8,32473.8,No,No,Propietat sense hipoteca,Sí,146.14,,,No,No,Sí,Amb certa dificultat,3.0,4.0,2.0,0.0,0,0
18299,5,2,8.0,1.5,47418.1,47418.1,No,No,Propietat amb hipoteca,Sí,817.09,900.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
18300,5,1,5.0,1.0,24009.47,24009.47,No,No,Propietat sense hipoteca,Sí,206.99,,,No,No,Sí,Amb certa facilitat,5.0,1.0,,0.0,0,0
18301,3,1,5.0,1.0,8069.7,8069.7,Sí,No,Lloguer a preu de mercat,No,899.58,,No,No,No,No,Amb dificultat,,5.0,,1.0,0,1
18302,5,1,5.0,1.0,18197.8,18197.8,No,No,Lloguer a preu de mercat,Sí,2059.59,,No,No,No,No,Amb facilitat,,4.0,,0.0,0,0
18303,4,2,8.0,1.5,73219.7,73219.7,No,No,Lloguer a preu de mercat,Sí,1361.97,,No,No,No,Sí,Amb certa facilitat,4.0,1.0,,0.0,0,0
18304,5,1,2.0,1.0,16531.1,16531.1,No,No,Cessió gratuïta,Sí,214.27,,,No,No,No,Amb certa facilitat,6.0,5.0,,0.0,0,0
18305,6,4,12.0,2.1,169855.71,169855.71,No,No,Propietat sense hipoteca,Sí,476.89,,,No,No,Sí,Amb molta facilitat,2.0,3.0,,0.0,0,0
18306,6,2,8.0,1.5,46598.6,46598.6,No,No,Propietat sense hipoteca,Sí,363.64,,,No,No,Sí,Amb certa dificultat,2.0,1.0,,0.0,0,0
18307,5,3,11.0,2.0,61636.4,61636.4,No,No,Propietat amb hipoteca,Sí,823.23,1250.0,No,No,No,Sí,Amb certa facilitat,5.0,5.0,,0.0,0,0
18308,5,2,8.0,1.5,52000.77,52000.77,No,No,Propietat sense hipoteca,Sí,177.57,,,No,No,Sí,Amb certa facilitat,5.0,1.0,,0.0,0,0
18309,4,4,9.0,2.5,76617.4,76617.4,No,No,Propietat amb hipoteca,Sí,721.31,1003.0,No,Sí,No,Sí,Amb certa dificultat,4.0,1.0,,0.0,1,1
18310,6,2,8.0,1.5,66831.2,66831.2,No,No,Lloguer inferior al mercat,No,1403.64,,No,No,No,No,Amb dificultat,5.0,,,1.0,0,1
18311,3,2,10.0,1.5,27376.8,27376.8,No,No,Lloguer a preu de mercat,Sí,1074.14,,No,No,No,Sí,Amb certa facilitat,4.0,4.0,,0.0,0,0
18312,3,5,13.0,2.4,71099.2,71099.2,No,No,Lloguer a preu de mercat,Sí,1664.02,,No,No,Sí,Sí,Amb certa dificultat,,4.0,,0.0,0,0
18313,6,3,9.0,2.0,84595.9,84595.9,No,No,Propietat amb hipoteca,Sí,1654.89,3000.0,No,No,No,Sí,Amb facilitat,5.0,1.0,,0.0,0,0
